sampler,seed,step,block,task_id,group_class,mean_reward,cumulative_tasks_reached,cumulative_unique_correct_programs,correct_count,unique_answers,sample_entropy_nats,collision_fraction,unique_correct_answers,correct_sample_entropy_nats
prefix,0,129,6,93823a7cc4df2d29e9d1,all_wrong,0.0,29,8,0,6,1.6674619334292946,0.10714285714285714,0,
prefix,0,130,6,9146fc6fb12cdebc55c7,mixed,0.125,30,8,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,131,6,468a783e528f80469a12,mixed,0.125,31,8,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,132,6,4d303008bd587932a929,all_wrong,0.0,31,8,0,7,1.9061547465398496,0.03571428571428571,0,
prefix,0,133,6,1f0d8a6c547ab1be9881,all_wrong,0.0,31,8,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,134,6,2550c7a734bf9d1df18f,all_wrong,0.0,31,8,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,135,6,dc89697610c74fca8a66,mixed,0.125,32,8,1,5,1.4941751382893085,0.14285714285714285,1,-0.0
prefix,0,136,6,61487b72c6261bf53073,all_wrong,0.0,32,8,0,6,1.6674619334292946,0.10714285714285714,0,
prefix,0,137,6,dbd98eaa0810481218b4,all_wrong,0.0,32,8,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,138,6,b86ae3e6251fe7792e14,all_wrong,0.0,32,8,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,139,6,cd0d39d8b07b3b99d88a,all_wrong,0.0,32,8,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,140,6,7b388d98ae0d944f1925,mixed,0.125,33,8,1,5,1.4941751382893085,0.14285714285714285,1,-0.0
prefix,0,141,6,0942ca362c9bb4e92156,mixed,0.5,34,8,4,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,142,6,5a8613d101df5db899bd,all_wrong,0.0,34,8,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,143,6,9fbac876b450cde1cadf,all_wrong,0.0,34,8,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,144,6,5abe24088e2cc62a64de,all_wrong,0.0,34,8,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,145,6,8c6e2943c4bb9c2e5cda,all_wrong,0.0,34,8,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,146,6,fe5aace7fc6d828a6d44,mixed,0.125,35,9,1,6,1.6674619334292948,0.10714285714285714,1,-0.0
prefix,0,147,6,18bb600571e811780aeb,all_wrong,0.0,35,9,0,5,1.4941751382893085,0.14285714285714285,0,
prefix,0,148,6,ce61e0eb7137279c8cfb,all_wrong,0.0,35,9,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,0,149,6,9777165aa1a5c0f1b439,all_wrong,0.0,35,9,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,150,6,46b190e25d53f7f5f817,all_wrong,0.0,35,9,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,151,7,f4c34dd4d2db54587fe7,all_wrong,0.0,35,9,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,152,7,391b5fce3e24abe2254b,all_wrong,0.0,35,9,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,153,7,d4a1cfb3981ba5d515d3,mixed,0.125,36,10,1,7,1.9061547465398496,0.03571428571428571,1,-0.0
prefix,0,154,7,055c0b3e9c73b912946f,all_wrong,0.0,36,10,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,155,7,9ccabee528f1681eb246,all_wrong,0.0,36,10,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,156,7,c2b55f70979ccb528146,all_wrong,0.0,36,10,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,0,157,7,a0a04fd3d53e65772151,all_wrong,0.0,36,10,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,158,7,c9836a00dc3f36bdb5c2,mixed,0.125,37,10,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,159,7,69321ce445a5539853b7,all_wrong,0.0,37,10,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,160,7,b43b6f62a988f6f5b9e9,mixed,0.125,38,11,1,6,1.6674619334292948,0.10714285714285714,1,-0.0
prefix,0,161,7,069ee2efb67b497c0ac5,mixed,0.125,39,12,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,162,7,9ce1e8b938112d4d4c6c,all_wrong,0.0,39,12,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,163,7,6c001c7ad666d12885f6,all_wrong,0.0,39,12,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,164,7,61d835a76e24f605aefc,all_wrong,0.0,39,12,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,165,7,5b40b0801b39319f2601,all_wrong,0.0,39,12,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,166,7,2e1f9ced3a1d3a3a401c,all_wrong,0.0,39,12,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,0,167,7,95eaa1f805e4464e5465,all_wrong,0.0,39,12,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,168,7,1deb18d5faa29ac53b03,all_wrong,0.0,39,12,0,6,1.6674619334292946,0.10714285714285714,0,
prefix,0,169,7,2de4e7cb2a37514cdc4c,all_wrong,0.0,39,12,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,170,7,0e25805e3a68f642e9a7,all_wrong,0.0,39,12,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,0,171,7,7e6941bc8b261c9bdf46,all_wrong,0.0,39,12,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,172,7,5e9c3e0f43a4a996cf19,mixed,0.125,40,12,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,173,7,9cf383eaf4a20437d07f,all_wrong,0.0,40,12,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,174,7,caf85b1966da82476384,all_wrong,0.0,40,12,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,175,7,5a5b6600675ad49af7fa,mixed,0.125,41,12,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,176,8,a47c9f60d0050c531ce7,all_wrong,0.0,41,12,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,177,8,ee744132b4161e706199,mixed,0.25,42,12,2,6,1.7328679513998633,0.07142857142857142,1,-0.0
prefix,0,178,8,207d3eac8222c945231b,all_wrong,0.0,42,12,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,179,8,5cc33cd79e147f5aec38,all_wrong,0.0,42,12,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,0,180,8,038dbf186d440784b844,all_wrong,0.0,42,12,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,181,8,e47563a535a1054e5c4b,all_wrong,0.0,42,12,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,182,8,32dd13b8aae87d07d840,all_wrong,0.0,42,12,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,183,8,7fc41e235c90f7dddd90,all_wrong,0.0,42,12,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,184,8,d3b38e847e624ed82167,all_wrong,0.0,42,12,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,185,8,fb0836242205e30b2f28,all_wrong,0.0,42,12,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,0,186,8,3744e937e15316d76660,mixed,0.125,43,12,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,187,8,ad5efa65c4181f462e3b,all_wrong,0.0,43,12,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,188,8,35e05333a0e8d104bb11,all_wrong,0.0,43,12,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,189,8,550066f263874da2c6bf,mixed,0.125,44,12,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,190,8,b84fc00a3abccc9d080e,all_wrong,0.0,44,12,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,191,8,5a400e19635fe303647f,mixed,0.125,45,12,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,192,8,d4457b06ca71659d6c1e,all_wrong,0.0,45,12,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,193,8,9108757228d2c727c47b,all_wrong,0.0,45,12,0,6,1.6674619334292946,0.10714285714285714,0,
prefix,0,194,8,afaf06828302fc24642b,all_wrong,0.0,45,12,0,7,1.9061547465398496,0.03571428571428571,0,
prefix,0,195,8,83f13f48931968a08804,all_wrong,0.0,45,12,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,0,196,8,c4008c5ff93d59fa8e6c,all_wrong,0.0,45,12,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,0,197,8,5ba265e86479190dd2b6,mixed,0.5,46,13,4,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,198,8,149913b1085c0e7efeb1,all_wrong,0.0,46,13,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,199,8,4c8afad2b3c02b83f166,mixed,0.125,47,13,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,200,8,d1b1f9d2e1ab7ad7df98,mixed,0.125,48,14,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,201,9,358af1f24c822e0a9a47,all_wrong,0.0,48,14,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,202,9,ea46abb7f2605d636b9a,all_wrong,0.0,48,14,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,203,9,579ba8d011d16c0ec216,mixed,0.125,49,14,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,204,9,8b3818b16bb5176cfe5f,mixed,0.125,50,14,1,6,1.6674619334292948,0.10714285714285714,1,-0.0
prefix,0,205,9,e718645a913043afcbd2,all_wrong,0.0,50,14,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,0,206,9,e321529f82c331665331,all_wrong,0.0,50,14,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,207,9,78390ec877cab9f426af,all_wrong,0.0,50,14,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,208,9,c017c930fe710d063798,all_wrong,0.0,50,14,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,209,9,182e0a9e3d838d9240fc,all_wrong,0.0,50,14,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,210,9,b60a0986bcbb036f14f0,all_wrong,0.0,50,14,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,211,9,cde00ae2d594f0d33c4e,all_wrong,0.0,50,14,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,212,9,9be2574c5e100539a6c2,mixed,0.125,51,14,1,6,1.6674619334292946,0.10714285714285714,1,-0.0
prefix,0,213,9,cf78859f172bec896ab6,all_wrong,0.0,51,14,0,5,1.4941751382893085,0.14285714285714285,0,
prefix,0,214,9,d7e354ac002bf841af51,all_wrong,0.0,51,14,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,215,9,d62a79efc58dbf180396,all_wrong,0.0,51,14,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,216,9,619a76d4f212b9a50556,all_wrong,0.0,51,14,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,217,9,dd34d92c2fafc4742f4f,mixed,0.125,52,14,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,218,9,228b8c0191dbb35adac7,mixed,0.125,53,15,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,219,9,fc0c597939083108ba53,all_wrong,0.0,53,15,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,220,9,71fc27fcf69390db8f37,mixed,0.5,54,15,4,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,221,9,aba74531ce294295a174,all_wrong,0.0,54,15,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,0,222,9,beb301b7347d27085a3a,all_wrong,0.0,54,15,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,223,9,6fa8a543c58113af3226,mixed,0.5,55,16,4,6,1.6674619334292946,0.10714285714285714,2,0.5623351446188083
prefix,0,224,9,5050a2de4777967cdaa5,all_wrong,0.0,55,16,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,225,9,360fe126190238fbc60c,all_wrong,0.0,55,16,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,226,10,398706ce258a22ea00c1,all_wrong,0.0,55,16,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,227,10,d070b6ceaa6a58e86fe3,all_wrong,0.0,55,16,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,228,10,58d1fb042853a49b5db8,mixed,0.25,56,16,2,5,1.4941751382893085,0.14285714285714285,1,-0.0
prefix,0,229,10,f9c18d1366459d8e6f9c,all_wrong,0.0,56,16,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,230,10,397a90e0a1bf7902b244,mixed,0.25,57,16,2,5,1.4941751382893085,0.14285714285714285,1,-0.0
prefix,0,231,10,1d0b4334ef1efbf29f32,all_wrong,0.0,57,16,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,232,10,33b7f3a8a9f93f412958,all_wrong,0.0,57,16,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,233,10,653e44c6d4a828887f81,all_wrong,0.0,57,16,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,234,10,a5b89b318429db6071b1,all_wrong,0.0,57,16,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,235,10,367de3ae8658802f9c8c,all_wrong,0.0,57,16,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,236,10,4372ce88837a0156dd93,all_wrong,0.0,57,16,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,237,10,301fb492cd3e430be689,mixed,0.125,58,17,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,238,10,7be4905a13bd49ce40fd,all_wrong,0.0,58,17,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,239,10,0905739b30a79fcdc440,all_wrong,0.0,58,17,0,5,1.4941751382893085,0.14285714285714285,0,
prefix,0,240,10,8c4b5c8655da411970b5,all_wrong,0.0,58,17,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,241,10,30c2ddd3fa0e7ff5a6c2,all_wrong,0.0,58,17,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,242,10,183489cf47392b992c54,all_wrong,0.0,58,17,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,243,10,b83f83e94d96454adde9,all_wrong,0.0,58,17,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,0,244,10,b5d2c32057cae3eb1011,all_wrong,0.0,58,17,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,245,10,9454812d67a4ee5ad62c,all_wrong,0.0,58,17,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,246,10,d327013a22bee72e501d,all_wrong,0.0,58,17,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,247,10,fe4f53654a6a9ba76771,all_wrong,0.0,58,17,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,248,10,ea915def88a42f813ec3,mixed,0.125,59,17,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,249,10,dd8d15a7e8b630fb37f6,all_wrong,0.0,59,17,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,250,10,fc64186124c711940f1b,all_wrong,0.0,59,17,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,251,11,1d97f3cc70f2b4486afe,mixed,0.125,60,17,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,252,11,5ea3079d1dcaeed39ffd,all_wrong,0.0,60,17,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,253,11,2843db09530044d3281e,all_wrong,0.0,60,17,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,254,11,d53bd3a61dd80866979c,mixed,0.125,61,17,1,5,1.4941751382893085,0.14285714285714285,1,-0.0
prefix,0,255,11,84606d1a26eedbd6ab2c,mixed,0.125,62,17,1,6,1.6674619334292948,0.10714285714285714,1,-0.0
prefix,0,256,11,d70f207278c1da50a91d,all_wrong,0.0,62,17,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,257,11,92fd0c50151a0922fc2f,all_wrong,0.0,62,17,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,258,11,2882a43d15cf648ff4e2,mixed,0.125,63,17,1,6,1.6674619334292948,0.10714285714285714,1,-0.0
prefix,0,259,11,4bdfe539bd950fc440b2,all_wrong,0.0,63,17,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,260,11,d3cacf744c94d4c0007a,all_wrong,0.0,63,17,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,261,11,5f898caaf3158950c522,mixed,0.125,64,18,1,6,1.7328679513998633,0.07142857142857142,1,-0.0
prefix,0,262,11,68b2db0feec6b6533fd1,all_wrong,0.0,64,18,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,263,11,cc37f2f0b601eda91157,mixed,0.125,65,18,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,264,11,0e716b8b24f9fb8b814c,all_wrong,0.0,65,18,0,6,1.6674619334292946,0.10714285714285714,0,
prefix,0,265,11,61cd3de4e53b6581c34a,all_wrong,0.0,65,18,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,266,11,dcb7f654b52c265f6399,all_wrong,0.0,65,18,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,0,267,11,24f3264fa6b46787f7c0,all_wrong,0.0,65,18,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,268,11,8619ab3977fa82c3365c,mixed,0.125,66,18,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,269,11,d622ddeaa78127b22aea,all_wrong,0.0,66,18,0,7,1.9061547465398496,0.03571428571428571,0,
prefix,0,270,11,974e09bbf710f5e051de,all_wrong,0.0,66,18,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,271,11,2840d37f0dac60a4a1ce,all_wrong,0.0,66,18,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,272,11,94df7d49e341b77ad181,all_wrong,0.0,66,18,0,6,1.6674619334292946,0.10714285714285714,0,
prefix,0,273,11,32e917e13cc3234e32d5,all_wrong,0.0,66,18,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,274,11,a1a86772d721d6592bd1,all_wrong,0.0,66,18,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,275,11,a4ef3547e6e3c2e7b368,all_wrong,0.0,66,18,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,276,12,779a5b55ede96a97d2d6,all_wrong,0.0,66,18,0,5,1.4941751382893085,0.14285714285714285,0,
prefix,0,277,12,f68c0897daddb3778961,all_wrong,0.0,66,18,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,278,12,924daa12f0ae44e76348,all_wrong,0.0,66,18,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,279,12,2770d6cfcf4dcac606d4,all_wrong,0.0,66,18,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,280,12,75bfee3eb8296e5b16bc,mixed,0.375,67,19,3,6,1.6674619334292948,0.10714285714285714,1,-0.0
prefix,0,281,12,f05fca54cd7745038049,mixed,0.125,68,19,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,282,12,163135bcb6e0c9d09eca,all_wrong,0.0,68,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,283,12,9da700af9e5999330f42,all_wrong,0.0,68,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,284,12,ea38191ee44477d0e4cd,all_wrong,0.0,68,19,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,0,285,12,3158420ebfa03c7cbcca,all_wrong,0.0,68,19,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,286,12,d58ce388208127d39178,all_wrong,0.0,68,19,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,287,12,d75ccdaa52ed209bc7ac,all_wrong,0.0,68,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,288,12,4d72aac57727daee53b2,mixed,0.5,69,19,4,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,289,12,04d52291ef2f0a3b3538,all_wrong,0.0,69,19,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,290,12,9b932aa1ea2e55c31603,all_wrong,0.0,69,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,291,12,c9cf99f5dbaebd18bfc1,all_wrong,0.0,69,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,292,12,d5e6bfe861c2ada78dbd,all_wrong,0.0,69,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,293,12,33e8ed56f91bfe8a49b7,all_wrong,0.0,69,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,294,12,c9dabec0ca23721e2bbb,mixed,0.125,70,19,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,295,12,5e347354fb0fe52697d2,all_wrong,0.0,70,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,296,12,4fa086ce6a27b99cb96b,mixed,0.125,71,19,1,6,1.6674619334292948,0.10714285714285714,1,-0.0
prefix,0,297,12,eee4e371545b86ca2718,mixed,0.125,72,19,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,298,12,dd8ff1bc4630e090c78b,all_wrong,0.0,72,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,299,12,89983fcf482cc8919399,all_wrong,0.0,72,19,0,7,1.9061547465398496,0.03571428571428571,0,
prefix,0,300,12,cc79b5e45d6e93abc859,all_wrong,0.0,72,19,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,301,13,98a6cd5c1bfb6bfb652f,all_wrong,0.0,72,19,0,6,1.6674619334292946,0.10714285714285714,0,
prefix,0,302,13,d5ed92acce68ad44b4dc,mixed,0.125,73,19,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,303,13,e128e11a24e1c7cdd054,all_wrong,0.0,73,19,0,6,1.6674619334292946,0.10714285714285714,0,
prefix,0,304,13,b42b2d483c63f47380da,mixed,0.125,74,19,1,6,1.7328679513998633,0.07142857142857142,1,-0.0
prefix,0,305,13,8939e8029df407a884e4,all_wrong,0.0,74,19,0,5,1.4941751382893085,0.14285714285714285,0,
prefix,0,306,13,eea39c944b491d9fb480,all_wrong,0.0,74,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,307,13,0a0a28b12d4e7acc34d5,all_wrong,0.0,74,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,308,13,79472df5fc930c5ec2fa,all_wrong,0.0,74,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,309,13,48dc7cccfc8017b7087a,all_wrong,0.0,74,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,310,13,8e5326e03845fb9b3d1b,all_wrong,0.0,74,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,311,13,48bd4db1a37946e2f6c2,all_wrong,0.0,74,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,312,13,7643416cd50bb89fe4af,all_wrong,0.0,74,19,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,313,13,5d1d63d7924b3f6bfdbc,all_wrong,0.0,74,19,0,6,1.7328679513998633,0.07142857142857142,0,
prefix,0,314,13,6bed70f1ebcf19e13303,mixed,0.125,75,19,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,315,13,16b8ee9ff32b422527a9,all_wrong,0.0,75,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,316,13,aad30a0b758211c6d680,mixed,0.5,76,19,4,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,317,13,2c5c86ee6d2b5fca5587,all_wrong,0.0,76,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,318,13,4634f608da6cfa2135a2,mixed,0.125,77,19,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,319,13,adc1c8d35b8240ccdd5f,mixed,0.125,78,19,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,320,13,a3966fe8f84fc26709d4,all_wrong,0.0,78,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,321,13,a43647fbd9268eef63a5,all_wrong,0.0,78,19,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,322,13,b760ba544ca02814169b,all_wrong,0.0,78,19,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,323,13,85012706683c7f826bda,mixed,0.125,79,20,1,7,1.9061547465398496,0.03571428571428571,1,-0.0
prefix,0,324,13,5f24a6c65b15a572079b,mixed,0.125,80,20,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,325,13,4b111f9ab5b3cff565f5,all_wrong,0.0,80,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,326,14,85acad5a006e86a7763e,all_wrong,0.0,80,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,327,14,0a3236b2c24210fe162b,all_wrong,0.0,80,20,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,328,14,69e5d0e17d8730056cd2,all_wrong,0.0,80,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,329,14,541286be1891498dfa91,mixed,0.5,81,20,4,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,330,14,a15ceea7b21f6628992e,all_wrong,0.0,81,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,331,14,04b12eafe0129cd6c860,all_wrong,0.0,81,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,332,14,a6ed873d402e49818288,mixed,0.125,82,20,1,6,1.6674619334292948,0.10714285714285714,1,-0.0
prefix,0,333,14,c42b09da658a2c2abd08,all_wrong,0.0,82,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,334,14,b6a8579166d70c13cfad,all_wrong,0.0,82,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,335,14,36269b265d045aeaea4c,all_wrong,0.0,82,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,336,14,ffbd7a9ff21ee2899fa3,all_wrong,0.0,82,20,0,6,1.6674619334292946,0.10714285714285714,0,
prefix,0,337,14,b46dfceb2e3ce7e5081a,all_wrong,0.0,82,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,338,14,02becb103cbba839f11e,mixed,0.5,83,20,4,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,339,14,65b5d95e6307f35ceba7,mixed,0.125,84,20,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,340,14,48ece94e8be480c937b0,all_wrong,0.0,84,20,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,341,14,dabd8d4cda9028631bc7,mixed,0.125,85,20,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,342,14,a17a23f9643d34ce7e0b,mixed,0.125,86,21,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
prefix,0,343,14,8640f5fc8a5b7d6b5acf,all_wrong,0.0,86,21,0,6,1.6674619334292948,0.10714285714285714,0,
prefix,0,344,14,af3a6c5ce79eede7398a,all_wrong,0.0,86,21,0,5,1.3862943611198906,0.21428571428571427,0,
prefix,0,345,14,99f2784ccd66471ee7a9,mixed,0.125,87,21,1,5,1.3862943611198906,0.21428571428571427,1,-0.0
